[2025-07-08 17:05:30] | OrdenID: 318 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-17 17:49:29] | OrdenID: 695 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-17 17:50:04] | OrdenID: 696 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-17 17:50:28] | OrdenID: 697 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-20 16:34:58] | OrdenID: 698 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-21 09:28:47] | OrdenID: 700 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-21 13:19:12] | OrdenID: 699 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-21 13:19:33] | OrdenID: 691 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-21 13:20:13] | OrdenID: 692 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-21 14:57:31] | OrdenID: 702 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-21 15:40:55] | OrdenID: 705 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-21 15:40:55] | OrdenID: 705 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-21 16:25:48] | OrdenID: 702 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-21 16:26:02] | OrdenID: 705 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-21 16:26:02] | OrdenID: 705 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-21 18:08:54] | OrdenID: 707 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-21 18:09:16] | OrdenID: 706 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-21 18:09:37] | OrdenID: 704 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-21 18:09:55] | OrdenID: 703 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-21 18:10:18] | OrdenID: 701 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 12:21:41] | OrdenID: 708 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 12:22:03] | OrdenID: 709 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 13:25:20] | OrdenID: 711 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-22 17:16:23] | OrdenID: 713 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-22 17:16:23] | OrdenID: 713 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-22 17:16:50] | OrdenID: 718 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-22 18:15:20] | OrdenID: 721 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 18:15:46] | OrdenID: 720 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 18:16:38] | OrdenID: 719 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 18:17:05] | OrdenID: 717 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 18:17:30] | OrdenID: 716 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 18:17:53] | OrdenID: 715 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 18:18:13] | OrdenID: 714 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 18:18:31] | OrdenID: 712 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-22 18:18:50] | OrdenID: 710 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-23 11:58:08] | OrdenID: 722 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-24 16:07:43] | OrdenID: 730 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-24 16:07:43] | OrdenID: 730 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-24 16:12:29] | OrdenID: 731 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-24 16:12:29] | OrdenID: 731 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-24 16:12:29] | OrdenID: 731 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-24 18:12:48] | OrdenID: 726 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-24 18:22:14] | OrdenID: 723 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-24 18:28:34] | OrdenID: 725 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-24 18:28:47] | OrdenID: 724 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-25 10:13:37] | OrdenID: 728 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-25 10:14:26] | OrdenID: 727 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-25 10:15:25] | OrdenID: 734 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-25 10:16:08] | OrdenID: 733 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-25 10:16:44] | OrdenID: 732 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 08:28:59] | OrdenID: 729 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 15:35:41] | OrdenID: 738 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:36:29] | OrdenID: 743 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:36:29] | OrdenID: 743 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:37:57] | OrdenID: 748 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:37:57] | OrdenID: 748 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:38:25] | OrdenID: 750 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:38:25] | OrdenID: 750 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:38:53] | OrdenID: 757 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:38:53] | OrdenID: 757 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:38:53] | OrdenID: 757 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:38:53] | OrdenID: 757 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:38:53] | OrdenID: 757 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 15:46:44] | OrdenID: 751 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-27 17:25:53] | OrdenID: 742 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:26:19] | OrdenID: 740 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:26:35] | OrdenID: 739 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:26:57] | OrdenID: 741 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:28:42] | OrdenID: 745 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:29:00] | OrdenID: 747 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:29:17] | OrdenID: 746 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:29:39] | OrdenID: 744 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:30:10] | OrdenID: 756 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:30:28] | OrdenID: 755 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:30:54] | OrdenID: 754 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:31:22] | OrdenID: 737 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:31:46] | OrdenID: 735 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-27 17:32:16] | OrdenID: 736 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-28 09:45:38] | OrdenID: 758 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-28 09:46:14] | OrdenID: 759 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-28 09:47:02] | OrdenID: 760 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-28 10:45:49] | OrdenID: 761 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-28 15:55:57] | OrdenID: 749 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-29 14:06:02] | OrdenID: 762 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-29 14:07:05] | OrdenID: 763 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-29 16:56:02] | OrdenID: 765 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-29 16:57:03] | OrdenID: 764 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-29 17:51:28] | OrdenID: 753 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-30 15:19:59] | OrdenID: 769 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-30 15:19:59] | OrdenID: 769 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-30 15:19:59] | OrdenID: 769 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-30 15:19:59] | OrdenID: 769 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-30 17:01:47] | OrdenID: 768 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-30 17:02:08] | OrdenID: 770 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-30 17:03:02] | OrdenID: 766 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-30 17:30:02] | OrdenID: 771 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-31 12:17:27] | OrdenID: 773 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-31 13:02:37] | OrdenID: 780 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-31 13:02:37] | OrdenID: 780 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-31 13:02:37] | OrdenID: 780 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-31 13:07:58] | OrdenID: 779 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-31 13:09:03] | OrdenID: 777 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-31 13:09:52] | OrdenID: 775 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-10-31 13:12:09] | OrdenID: 752 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-31 13:12:40] | OrdenID: 767 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-10-31 13:13:06] | OrdenID: 772 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-01 09:38:55] | OrdenID: 778 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-01 09:39:34] | OrdenID: 776 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-01 09:40:11] | OrdenID: 774 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-03 10:04:15] | OrdenID: 781 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-03 12:27:16] | OrdenID: 783 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-04 09:11:34] | OrdenID: 782 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-04 14:05:19] | OrdenID: 792 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-04 14:05:19] | OrdenID: 792 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-04 14:09:06] | OrdenID: 790 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-04 14:09:06] | OrdenID: 790 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-04 14:09:06] | OrdenID: 790 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-04 17:24:14] | OrdenID: 785 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-04 17:24:37] | OrdenID: 784 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-04 17:24:55] | OrdenID: 786 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-04 17:25:13] | OrdenID: 787 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-04 17:25:32] | OrdenID: 788 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-04 17:26:03] | OrdenID: 789 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-05 12:07:19] | OrdenID: 795 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-05 15:50:23] | OrdenID: 791 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-05 15:50:52] | OrdenID: 793 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-05 15:51:11] | OrdenID: 794 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-06 14:27:19] | OrdenID: 805 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-06 14:27:19] | OrdenID: 805 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-07 08:14:45] | OrdenID: 804 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 08:15:45] | OrdenID: 803 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 08:16:08] | OrdenID: 802 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 08:16:49] | OrdenID: 800 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 08:17:32] | OrdenID: 799 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 08:18:00] | OrdenID: 798 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 08:18:32] | OrdenID: 797 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 08:18:57] | OrdenID: 796 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 11:33:14] | OrdenID: 806 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 14:25:58] | OrdenID: 809 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-07 14:25:58] | OrdenID: 809 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-07 14:26:24] | OrdenID: 812 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-07 16:15:09] | OrdenID: 814 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 16:16:09] | OrdenID: 813 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 16:16:30] | OrdenID: 811 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 16:16:55] | OrdenID: 810 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 16:18:22] | OrdenID: 808 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-07 16:18:52] | OrdenID: 807 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-11 08:09:19] | OrdenID: 815 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-11 14:44:13] | OrdenID: 821 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-11 15:24:18] | OrdenID: 816 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-11 16:09:33] | OrdenID: 820 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-11 16:10:39] | OrdenID: 819 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-11 16:11:00] | OrdenID: 818 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-11 16:11:19] | OrdenID: 817 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-12 15:41:56] | OrdenID: 826 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-12 15:42:20] | OrdenID: 825 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-12 15:42:38] | OrdenID: 824 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-12 15:43:06] | OrdenID: 823 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-12 15:43:23] | OrdenID: 822 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-14 09:39:50] | OrdenID: 827 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-14 09:40:07] | OrdenID: 828 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-14 09:40:30] | OrdenID: 829 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-14 14:32:52] | OrdenID: 830 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-14 15:18:22] | OrdenID: 832 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-14 15:18:48] | OrdenID: 831 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-15 18:08:25] | OrdenID: 835 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-15 18:09:12] | OrdenID: 834 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-15 18:09:35] | OrdenID: 833 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-18 16:40:19] | OrdenID: 836 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-18 16:40:41] | OrdenID: 837 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-19 10:27:07] | OrdenID: 838 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-19 12:58:23] | OrdenID: 839 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-19 16:54:54] | OrdenID: 842 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-19 16:55:17] | OrdenID: 841 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-19 16:55:40] | OrdenID: 843 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-19 16:56:01] | OrdenID: 840 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-20 14:13:54] | OrdenID: 844 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-20 14:28:20] | OrdenID: 848 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-20 16:54:53] | OrdenID: 845 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-20 16:55:19] | OrdenID: 846 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-20 16:55:45] | OrdenID: 847 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-20 16:56:17] | OrdenID: 850 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-20 16:56:34] | OrdenID: 849 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-21 12:28:55] | OrdenID: 851 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-21 12:30:01] | OrdenID: 854 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-21 12:31:46] | OrdenID: 853 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-21 14:16:23] | OrdenID: 857 | Acción: Marcar remisión | Estado anterior: LIBERADO | Estado nuevo: LIBERADO
[2025-11-21 15:29:53] | OrdenID: 856 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-21 17:01:30] | OrdenID: 855 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-21 17:01:48] | OrdenID: 852 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-24 17:17:59] | OrdenID: 860 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-24 17:18:36] | OrdenID: 859 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-24 17:37:25] | OrdenID: 861 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-24 17:38:08] | OrdenID: 858 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-24 17:38:43] | OrdenID: 861 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-24 17:40:04] | OrdenID: 861 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-24 17:41:17] | OrdenID: 861 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
[2025-11-25 08:27:30] | OrdenID: 861 | Acción: Completar y marcar como facturada | Estado anterior: COMPLETADA | Estado nuevo: FACTURADA
